Unnamed: 0,ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Year,Month,Day,Hour,Minute,Second,Hour_Category
4625088,A-4660177,Source1,2,2022-04-04 19:08:30,2022-04-04 21:27:47,28.421362,-81.403312,28.42053,-81.40476600000002,0.105,Slow traffic on US-92 W - US-441 S - US-17 S from Satellite Blvd to Caroni Dr due to accident., W Taft Vineland Rd,Orlando,Orange,FL,32837,US,US/Eastern,KMCO,2022-04-04 18:53:00,77.0,77.0,54.0,29.83,10.0,ESE,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,4.0,4.0,19.0,8.0,30.0,Evening
4310088,A-4342655,Source1,2,2022-04-08 15:55:01,2022-09-14 07:47:00,41.639782,-75.269784,41.648738,-75.276706,0.715,Incident on DUG RD near IRWIN POND TRL Drive with caution., Dug Rd,Honesdale,Wayne,PA,18431-4082,US,US/Eastern,KMSV,2022-04-08 15:56:00,56.0,56.0,36.0,28.14,10.0,W,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,4.0,8.0,15.0,55.0,1.0,Afternoon
5499285,A-5540975,Source1,2,2021-09-04 22:43:31,2021-09-05 00:00:41,26.534442,-81.619637,26.532339,-81.615031,0.32,Incident on LYDIA ST near MEADOW RD Drive with caution., Lydia St,Lehigh Acres,Lee,FL,33974-6602,US,US/Eastern,KRSW,2021-09-04 22:53:00,80.0,80.0,81.0,29.94,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2021.0,9.0,4.0,22.0,43.0,31.0,Evening
3714391,A-3742196,Source1,2,2022-02-17 16:24:47,2022-02-17 17:54:00,38.890823,-94.676304,38.904886,-94.684794,1.074,Construction on US-69 NB near I-435 Drive with caution.,US-69 N,Overland Park,Johnson,KS,66213,US,US/Central,KOJC,2022-02-17 16:53:00,21.0,8.0,44.0,29.02,10.0,NNW,14.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,2.0,17.0,16.0,24.0,47.0,Afternoon
6796719,A-6845859,Source1,2,2020-12-01 13:41:30,2020-12-02 02:59:01,25.6867,-80.349846,25.687567,-80.350718,0.081,Slow traffic on FL-94 from SW 89th St to S Dade Expy N due to accident., SW 97th Ave,Miami,Miami-Dade,FL,33176,US,US/Eastern,KTMB,2020-12-01 13:53:00,64.0,64.0,56.0,30.1,10.0,N,14.0,0.0,Fair,False,False,True,False,False,True,False,False,True,True,False,False,False,Day,Day,Day,Day,2020.0,12.0,1.0,13.0,41.0,30.0,Afternoon
3964665,A-3994412,Source1,2,2022-05-13 11:50:00,2022-05-13 13:56:26,36.679302,-121.291609,36.683941,-121.296634,0.425,Accident at Hollister., Cienega Rd,Hollister,San Benito,CA,95023,US,US/Pacific,KCVH,2022-05-13 11:55:00,72.0,72.0,38.0,29.94,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,5.0,13.0,11.0,50.0,0.0,Morning
7255773,A-7305136,Source1,2,2019-12-08 13:04:00,2019-12-08 13:56:59,34.11122,-118.18046,34.11122,-118.18046,0.0,At CA-110/Pasadena Fwy - Accident.,Marmion Way,Los Angeles,Los Angeles,CA,90042,US,US/Pacific,KCQT,2019-12-08 12:52:00,63.0,63.0,84.0,29.79,5.0,VAR,3.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019.0,12.0,8.0,13.0,4.0,0.0,Afternoon
5676940,A-5719657,Source1,2,2021-03-17 06:09:30,2021-03-17 08:22:30,42.941323,-78.766271,42.951897,-78.752136,1.022,Stationary traffic on I-90 E - New York State Thruway E from NY-33/Exit 51 (I-90) to Williams Toll Barrier (I-90) due to accident.,I-90 E,Buffalo,Erie,NY,14225,US,US/Eastern,KBUF,2021-03-17 05:54:00,36.0,36.0,75.0,29.29,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2021.0,3.0,17.0,6.0,9.0,30.0,Morning
4449673,A-4483389,Source1,2,2022-04-06 18:15:19,2022-04-06 20:26:59,39.928572,-75.05712199999998,39.92817,-75.056097,0.061,NJ DOT - TOC South: Crash on NJ 70 eastbound CR 636/Cuthbert Blvd (Cherry Hill Twp) right shoulder closed use caution, Marlton Pike W,Cherry Hill,Camden,NJ,08002-3422,US,US/Eastern,KVAY,2022-04-06 17:54:00,52.0,52.0,89.0,29.79,5.0,NNE,6.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,4.0,6.0,18.0,15.0,19.0,Evening
4449407,A-4483119,Source1,2,2022-08-26 13:45:00,2022-08-26 15:49:47,38.961862,-121.0842,38.961252,-121.082914,0.081,Incident on DRY CREEK RD near WINDSONG PL Expect delays.,Windsong Pl,Auburn,Placer,CA,95602,US,US/Pacific,KAUN,2022-08-26 13:35:00,90.0,90.0,26.0,28.35,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,2022.0,8.0,26.0,13.0,45.0,0.0,Afternoon
4562358,A-4596968,Source1,2,2022-04-16 08:15:30,2022-04-16 09:25:30,34.030965,-118.030988,34.031606,-118.022063,0.513,Stationary traffic on CA-60 E - Pomona Fwy E from I-605 N to Crossroads Pkwy exit [13] due to accident.,I-605 N,Whittier,Los Angeles,CA,90601,US,US/Pacific,KEMT,2022-04-16 07:53:00,59.0,59.0,72.0,29.97,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,4.0,16.0,8.0,15.0,30.0,Morning
4764457,A-4800601,Source1,2,2022-04-26 23:32:17,2022-04-27 00:48:18,33.994603999999995,-81.08734399999999,33.996210999999995,-81.087972,0.117,Incident on CHINA ST near DOUBLE BRANCH RD Drive with caution., Double Branch Rd,West Columbia,Lexington,SC,29169-5815,US,US/Eastern,KCAE,2022-04-26 23:56:00,69.0,69.0,58.0,29.83,10.0,NNW,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2022.0,4.0,26.0,23.0,32.0,17.0,Evening
5500984,A-5542684,Source1,2,2021-10-22 17:01:00,2021-10-22 18:45:00,30.84120869621829,-83.32927107771238,30.84750869621829,-83.33149107771237,0.455,Incident on I-75 NB near ST AUGUSTINE RD Road closed. Take alternate route.,I-75,Valdosta,Lowndes,GA,31601,US,US/Eastern,KVLD,2021-10-22 16:53:00,83.0,83.0,56.0,29.73,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021.0,10.0,22.0,17.0,1.0,0.0,Afternoon
4063451,A-4094005,Source1,2,2023-01-16 01:28:00,2023-01-16 02:48:27,34.037392,-118.037603,34.037511,-118.038281,0.04,Incident on CA-60 WB near DURFEE AVE Drive with caution.,CA-60 W,South El Monte,Los Angeles,CA,91733,US,US/Pacific,KEMT,2023-01-16 01:43:00,51.0,51.0,96.0,29.61,2.0,E,12.0,0.11,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2023.0,1.0,16.0,1.0,28.0,0.0,Night
6529078,A-6577337,Source1,2,2020-10-15 13:21:30,2020-10-16 06:29:00,33.423188,-111.926369,33.422035,-111.925744,0.087,Slow traffic from E 6th St to S Athletes Pl due to accident., S Rural Rd,Tempe,Maricopa,AZ,85281,US,US/Mountain,KPHX,2020-10-15 12:51:00,90.0,90.0,20.0,28.75,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020.0,10.0,15.0,13.0,21.0,30.0,Afternoon
6335368,A-6382046,Source1,2,2021-01-05 03:15:00,2021-01-05 05:50:00,38.97544,-76.896349,38.990852,-76.88675400000002,1.183,Slow traffic on MD-295 N from Riverdale Rd (MD-295) to I-495/I-95 (MD-295) due to accident.,Baltimore Washington Pkwy N,Lanham,Prince George's,MD,20706,US,US/Eastern,KCGS,2021-01-05 03:15:00,37.0,37.0,91.0,29.88,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2021.0,1.0,5.0,3.0,15.0,0.0,Night
4981793,A-5019553,Source1,2,2022-07-22 08:13:30,2022-07-22 09:46:30,33.462591,-112.202765,33.462732,-112.18277,1.153,Slow traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Hwy from 67th Ave/Exit 137 (I-10) to 59th Ave/Exit 138 (I-10) due to accident.,I-10 E,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,2022-07-22 07:58:00,94.0,94.0,26.0,28.63,10.0,WSW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,7.0,22.0,8.0,13.0,30.0,Morning
6902294,A-6951563,Source1,2,2020-11-21 07:46:10,2020-11-21 09:24:28,32.178051,-110.917631,32.178051,-110.917782,0.009,Incident on E AJO WAY near S PALO VERDE RD Expect delays.,E Ajo Way,Tucson,Pima,AZ,85713,US,US/Mountain,KTUS,2020-11-21 07:58:00,66.0,66.0,46.0,27.35,10.0,SSE,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2020.0,11.0,21.0,7.0,46.0,10.0,Morning
4623169,A-4658244,Source1,4,2022-11-15 16:55:00,2022-11-15 19:08:56,40.539628,-79.06681999999998,40.540944,-79.11121999999997,2.333,Crash on PA 56 both directions between SR 0954 SH and ROUNDTOP RD. All lanes closed., Park Dr,Homer City,Indiana,PA,15748,US,US/Eastern,KIDI,2022-11-15 16:55:00,34.0,24.0,93.0,28.65,6.0,S,16.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,11.0,15.0,16.0,55.0,0.0,Afternoon
6454248,A-6501890,Source1,2,2021-01-12 23:26:00,2021-01-13 01:06:49,40.682863,-73.647741,40.682533,-73.662729,0.7859999999999999,Incident on SOUTHERN STATE PKWY WB near EAGLE AVE Left lane blocked.,Southern State Pkwy W,West Hempstead,Nassau,NY,11552,US,US/Eastern,KJFK,2021-01-12 23:51:00,33.0,33.0,70.0,30.08,10.0,N,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2021.0,1.0,12.0,23.0,26.0,0.0,Evening
4963166,A-5000799,Source1,2,2022-05-04 14:04:31,2022-05-04 20:51:34,40.845891237064144,-73.92609000170742,40.85197123706415,-73.92109000170744,0.495,Incident on I-87 near I-87 Drive with caution.,Major Deegan Expy,Bronx,Bronx,NY,10452,US,US/Eastern,KLGA,2022-05-04 14:02:00,54.0,54.0,86.0,29.94,10.0,E,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,5.0,4.0,14.0,4.0,31.0,Afternoon
3908940,A-3938262,Source1,2,2022-05-02 08:58:00,2022-05-02 10:21:30,33.701238000000004,-78.934413,33.706818,-78.92063399999998,0.8809999999999999,Stationary traffic on US-17 N from SC-707/Socastee Blvd/Phillis Blvd (US-17) to US-501 (US-17) due to accident., US-17-Byp S,Myrtle Beach,Horry,SC,29577-6661,US,US/Eastern,KMYR,2022-05-02 08:56:00,75.0,75.0,73.0,30.07,10.0,SW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,5.0,2.0,8.0,58.0,0.0,Morning
4049093,A-4079536,Source1,2,2022-02-03 10:01:00,2022-02-03 12:02:26,32.65912413581534,-96.72287106467856,32.66315413581534,-96.72349106467856,0.281,Accident from exit [276B] to I-20 E.,I-45,Dallas,Dallas,TX,75241,US,US/Central,KRBD,2022-02-03 09:53:00,22.0,9.0,85.0,29.45,6.0,NNW,15.0,0.0,N/A Precipitation,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,2.0,3.0,10.0,1.0,0.0,Morning
6090381,A-6135575,Source1,2,2021-05-06 04:35:30,2021-05-06 17:58:47,27.465577000000003,-82.587629,27.462375,-82.587321,0.222,Stationary traffic on FL-684 from 39th Ave W to 20th St W due to accident., 26th St W,Bradenton,Manatee,FL,34205-3511,US,US/Eastern,KSRQ,2021-05-06 04:50:00,75.0,75.0,100.0,29.97,6.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2021.0,5.0,6.0,4.0,35.0,30.0,Night
6868962,A-6918185,Source1,2,2020-12-18 01:25:00,2020-12-18 02:56:57,35.534366,-120.523828,35.534346,-120.526168,0.132,Incident on CA-41 near LA PANZA RD Drive with caution.,CA-41,Paso Robles,San Luis Obispo,CA,93446,US,US/Pacific,KPRB,2020-12-18 01:53:00,32.0,26.0,88.0,29.29,10.0,E,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night,2020.0,12.0,18.0,1.0,25.0,0.0,Night
5069682,A-5108104,Source1,2,2022-05-13 07:19:30,2022-05-13 09:25:16,40.742698,-74.146638,40.75053,-74.182562,1.957,Stationary traffic on I-280 W from Newark Tpke/Exit 17A (I-280) to Clifton Ave/Exit 14 (I-280) due to accident.,I-280 W,Harrison,Hudson,NJ,07029,US,US/Eastern,KEWR,2022-05-13 06:51:00,62.0,62.0,90.0,30.26,10.0,N,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,5.0,13.0,7.0,19.0,30.0,Morning
4638276,A-4673462,Source1,2,2022-07-20 05:12:00,2022-07-20 06:30:40,36.581014,-119.313988,36.58091,-119.305052,0.496,Incident on HUNTSMAN AVE near S HILLS VALLEY RD Drive with caution., Jacobs Rd,Dinuba,Fresno,CA,93618-9205,US,US/Pacific,KVIS,2022-07-20 04:56:00,68.0,68.0,68.0,29.65,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2022.0,7.0,20.0,5.0,12.0,0.0,Night
5164878,A-5204041,Source1,2,2023-01-14 16:20:00,2023-01-14 18:20:32,47.317689,-122.587257,47.330338,-122.598869,1.029,Incident on WA-16 WB near PIONEER WAY Expect long delays.,State Route 16 NW,Gig Harbor,Pierce,WA,98335,US,US/Pacific,KTIW,2023-01-14 15:53:00,53.0,53.0,69.0,28.97,10.0,N,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2023.0,1.0,14.0,16.0,20.0,0.0,Afternoon
5997585,A-6042258,Source1,2,2021-07-01 11:30:16,2021-07-01 12:12:13,32.79610991462328,-80.77415585479365,32.75374991462328,-80.82577585479365,4.19,Stationary traffic on I-95 S from SC-63/Sniders Hwy/Exit 53 (I-95) to US-21/Low Country Hwy (I-95) due to accident.,I-95,Walterboro,Colleton,SC,29488,US,US/Eastern,KRBW,2021-07-01 11:35:00,84.0,84.0,66.0,29.98,10.0,SSW,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021.0,7.0,1.0,11.0,30.0,16.0,Morning
5216063,A-5255633,Source1,2,2022-12-03 00:10:00,2022-12-03 00:49:30,33.72218,-84.939229,33.724525,-84.911539,1.599,Stationary traffic on I-20 E - GA-402 E from GA-113/Exit 19 (I-20) to Liberty Rd/Exit 26 (I-20) due to accident.,Carrollton Villa Rica Hwy,Villa Rica,Carroll,GA,30180,US,US/Eastern,KPUJ,2022-12-03 00:15:00,50.0,50.0,82.0,28.95,7.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2022.0,12.0,3.0,0.0,10.0,0.0,Night
7080998,A-7130336,Source1,2,2020-03-23 04:37:45,2020-03-23 05:57:43,39.43903,-76.29694,39.43903,-76.29694,0.0,At Abingdon Rd/Otter Point Rd - Accident.,Pulaski Hwy,Edgewood,Harford,MD,21040,US,US/Eastern,KAPG,2020-03-23 04:33:00,37.0,30.0,93.0,30.4,9.0,E,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,2020.0,3.0,23.0,4.0,37.0,45.0,Night
5810339,A-5853900,Source1,2,2021-08-04 17:42:28,2021-08-04 19:47:19,25.72655,-80.415497,25.729146,-80.417684,0.225,Slow traffic from SW 47th St to SW 138th Ave due to accident., SW 137th Ave,Miami,Miami-Dade,FL,33175,US,US/Eastern,KTMB,2021-08-04 17:53:00,84.0,84.0,69.0,30.01,10.0,WNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021.0,8.0,4.0,17.0,42.0,28.0,Afternoon
5473679,A-5515202,Source1,2,2021-12-04 21:32:31,2021-12-05 03:01:16,45.008425,-93.203434,45.015275,-93.187363,0.917,Incident on I-35W near BRIDGE OVER MISSISSIPPI RIV Drive with caution.,I-35W N,Saint Paul,Ramsey,MN,55113,US,US/Central,KSTP,2021-12-04 21:37:00,30.0,23.0,85.0,29.47,1.0,SSE,7.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2021.0,12.0,4.0,21.0,32.0,31.0,Evening
6389831,A-6436956,Source1,2,2021-01-05 17:02:00,2021-01-05 18:17:44,30.334056,-81.664735,30.333816,-81.663585,0.071,Incident on US-17 near UNION AVE Drive with caution., Union St W,Jacksonville,Duval,FL,32202-4718,US,US/Eastern,KNIP,2021-01-05 16:53:00,66.0,66.0,33.0,29.97,10.0,NW,12.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2021.0,1.0,5.0,17.0,2.0,0.0,Afternoon
4712618,A-4748383,Source1,2,2023-01-29 18:58:23,2023-01-29 20:13:23,38.830827,-77.197952,38.830901,-77.198347,0.022,Incident on LITTLE RIVER TPK near LITTLE RIVER TPK Drive with caution., Little River Tpke,Annandale,Fairfax,VA,22003,US,US/Eastern,KDAA,2023-01-29 18:55:00,46.0,46.0,82.0,30.09,10.0,CALM,0.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2023.0,1.0,29.0,18.0,58.0,23.0,Evening
5928561,A-5972807,Source1,2,2021-06-25 12:26:40,2021-06-25 14:56:00,39.134114,-94.567772,39.137725,-94.567314,0.251,Incident on I-35 NB near 16TH AVE Drive with caution.,I-29 N,Kansas City,Clay,MO,64116,US,US/Central,KMKC,2021-06-25 12:54:00,82.0,82.0,76.0,29.01,10.0,VAR,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021.0,6.0,25.0,12.0,26.0,40.0,Afternoon
6999445,A-7048760,Source1,2,2020-06-22 09:38:47,2020-06-22 10:38:47,43.07266,-77.64456,43.07266,-77.64456,0.0,At RT-252 - Accident., Bailey Rd,West Henrietta,Monroe,NY,14586-9610,US,US/Eastern,KROC,2020-06-22 09:54:00,81.0,81.0,58.0,29.33,10.0,VAR,6.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2020.0,6.0,22.0,9.0,38.0,47.0,Morning
6979385,A-7028699,Source1,2,2020-05-14 15:45:00,2020-05-14 16:49:58,41.14698,-96.16251,41.14698,-96.16251,0.0,At I-80 - Accident., Highway 370,Gretna,Sarpy,NE,68028,US,US/Central,KMLE,2020-05-14 15:55:00,67.0,67.0,79.0,28.68,7.0,N,3.0,0.0,Light Drizzle,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2020.0,5.0,14.0,15.0,45.0,0.0,Afternoon
6242317,A-6288338,Source1,2,2021-11-11 17:07:42,2021-11-11 18:07:53,28.486725,-81.424494,28.486854,-81.417527,0.423,Slow traffic from Millenia Blvd (Conroy Rd) to FL-423/S John Young Pkwy (Conroy Rd) due to accident.,Moonglow Blvd,Orlando,Orange,FL,32839,US,US/Eastern,KORL,2021-11-11 16:53:00,75.0,75.0,87.0,29.92,10.0,S,8.0,0.0,Light Rain,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,2021.0,11.0,11.0,17.0,7.0,42.0,Afternoon
5851178,A-5894984,Source1,2,2021-12-28 11:41:30,2021-12-28 13:57:00,42.06335663775414,-91.70005917505404,42.08832663775415,-91.70128917505409,1.726,Slow traffic on IA-27 N - I-380 N from Boyson Rd/Exit 25 (I-380) to CR-E34/Exit 28 (I-380) due to accident.,IA-27,Cedar Rapids,Linn,IA,52411,US,US/Central,KCID,2021-12-28 11:31:00,28.0,17.0,100.0,28.66,0.5,ESE,15.0,0.06,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021.0,12.0,28.0,11.0,41.0,30.0,Morning
4448175,A-4481877,Source1,2,2022-05-14 07:45:00,2022-05-14 09:00:30,38.094238,-78.958572,38.095476,-78.961786,0.195,On US-250 in the County of Augusta in the vicinity of First St; Maple Rd; Rt. 1301N/S (Augusta County) motorists can expect delays due to a vehicle crash. All west lanes are closed., Jefferson Hwy,Fishersville,Augusta,VA,22939-2240,US,US/Eastern,KSHD,2022-05-14 07:55:00,60.0,60.0,100.0,28.83,1.0,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,5.0,14.0,7.0,45.0,0.0,Morning
3857896,A-3886847,Source1,2,2022-05-19 19:05:30,2022-05-19 21:17:20,28.580034,-81.476099,28.57751,-81.475599,0.177,Stationary traffic on FL-438 from Burroughs Dr to Florence Ann Ct due to accident., N Hiawassee Rd,Orlando,Orange,FL,32818-3008,US,US/Eastern,KORL,2022-05-19 18:53:00,92.0,92.0,42.0,29.79,10.0,ESE,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2022.0,5.0,19.0,19.0,5.0,30.0,Evening
5547874,A-5589842,Source1,2,2021-06-28 11:24:00,2021-06-28 13:05:02,33.968836,-118.174066,33.968787,-118.173704,0.021,Incident on FLORENCE AVE near WALKER AVE Drive with caution., Florence Ave,Bell,Los Angeles,CA,90201-3839,US,US/Pacific,KCQT,2021-06-28 11:52:00,78.0,78.0,58.0,29.49,7.0,W,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2021.0,6.0,28.0,11.0,24.0,0.0,Morning
4909591,A-4946798,Source1,2,2022-12-14 06:32:00,2022-12-14 19:50:13,29.776559,-95.402579,29.776637,-95.389264,0.799,Incident on I-10 EB near PATTERSON ST Drive with caution.,I-10 E,Houston,Harris,TX,77007,US,US/Central,KMCJ,2022-12-14 06:27:00,63.0,63.0,65.0,29.64,10.0,N,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2022.0,12.0,14.0,6.0,32.0,0.0,Morning
6170909,A-6216548,Source1,2,2021-12-04 21:46:00,2021-12-05 02:06:10,29.640435,-82.667272,29.641138,-82.664443,0.177,Incident on FL-26 near SE 83RD CT Expect delays., SE State Road 26,Newberry,Gilchrist,FL,32669-7260,US,US/Eastern,KGNV,2021-12-04 21:53:00,57.0,57.0,93.0,30.01,8.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2021.0,12.0,4.0,21.0,46.0,0.0,Evening
5806843,A-5850379,Source1,2,2021-12-28 16:47:00,2021-12-28 17:46:30,33.369956,-111.9682,33.352538,-111.971518,1.219,Slow traffic on Maricopa Fwy E - I-10 E - Pearl Harbor Memorial Hwy from Baseline Rd/Exit 155 (I-10) to Elliot Rd/Exit 157 (I-10) due to accident.,I-10 E,Phoenix,Maricopa,AZ,85044,US,US/Mountain,KPHX,2021-12-28 16:51:00,54.0,54.0,69.0,28.57,10.0,SSW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021.0,12.0,28.0,16.0,47.0,0.0,Afternoon
4266724,A-4298930,Source1,2,2022-08-29 07:16:31,2022-08-29 08:38:36,38.442591,-105.134896,38.439413,-105.122539,0.7040000000000001,Between Four Mile Parkway and CO 67 (near Canon City) at Mile Point 285. The left lane is closed due to a crash. Between CO 67 and Four Mile Parkway (near Canon City) at Mile Point 285. Road closed expect delays due to a crash.,E US Highway 50,Florence,Fremont,CO,81226,US,US/Mountain,K1V6,2022-08-29 07:15:00,64.0,64.0,45.0,24.66,10.0,WNW,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022.0,8.0,29.0,7.0,16.0,31.0,Morning
6229442,A-6275387,Source1,2,2021-12-29 16:21:00,2021-12-29 18:43:06,44.789199,-93.109304,44.790121,-93.110302,0.08,Stationary traffic on MN-3 - County Hwy-32 - County Hwy-3 from Sweet St to E Greenleaf Dr due to accident., S Robert Trl,Saint Paul,Dakota,MN,55123-2120,US,US/Central,KMSP,2021-12-29 15:53:00,10.0,10.0,58.0,29.12,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021.0,12.0,29.0,16.0,21.0,0.0,Afternoon
