ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-3897339,Source1,2,21-04-2022 14:18,21-04-2022 16:21,33.805979,-117.724162,33.859881,-117.716486,3.75,Stationary traffic on CA-241 N - Eastern Transportation Corridor N from CA-261/Santiago Canyon Rd/Eastern Trans Corridor (CA-241) to CA-91 (CA-241) due to accident.,CA-241 N,Anaheim,Orange,CA,92808,US,US/Pacific,KAJO,21-04-2022 13:56,71,71,41,29.4,10,W,15,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7317110,Source1,2,16-12-2019 07:09,16-12-2019 07:40,33.802833,-118.12518,33.802833,-118.12518,0,At Bellflower Blvd/Exit 26 - Accident.,N Bellflower Blvd,Long Beach,Los Angeles,CA,90815,US,US/Pacific,KLGB,16-12-2019 06:53,44,42,60,30.14,10,NW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4651389,Source1,2,16:30.0,47:00.0,40.846059,-73.930479,40.853003,-73.95909,1.57,Slow traffic on I-95 S - US-1 S - Trans-Manhattan Expy W - US-9 S from Washington Bridge (Lower Level Split) (George Washington Bridge (Upper Level)/I-95) to Hudson Ter (George Washington Bridge (Upper Level)/I-95) due to accident.,I-95 S,New York,New York,NY,10033,US,US/Eastern,KNYC,07-07-2022 22:51,70,70,76,29.91,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-7426974,Source1,4,14-03-2019 00:52,14-03-2019 01:21,44.653091,-73.48298,44.57453,-73.50347,5.521,Closed at RT-442/Exit 35 - Road closed due to accident.,Adirondack Northway S,Plattsburgh,Clinton,NY,12901,US,US/Eastern,KPBG,14-03-2019 00:53,32,,96,30.24,7,Calm,,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-6050797,Source1,2,09-11-2021 17:26,09-11-2021 20:49,33.96002,-118.283563,33.960009,-118.28198,0.091,Slow traffic from S Hoover St (Manchester Ave) to I-110/Harbor Fwy (Manchester Ave) due to accident., W Manchester Ave,Los Angeles,Los Angeles,CA,90044-5746,US,US/Pacific,KHHR,09-11-2021 17:46,61,61,87,30.1,10,W,6,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-3349281,Source2,3,01-08-2017 16:24,01-08-2017 16:53,30.314085,-81.6605,,,2.319999933,Right hand shoulder blocked due to accident on I-95 Northbound between Exit 351 and Exit 350 San Marco Blvd .,San Marco Blvd,Jacksonville,Duval,FL,32207,US,US/Eastern,KNIP,01-08-2017 16:53,87.1,,63,29.99,10,NE,12.7,,Scattered Clouds,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-5625162,Source1,2,11-12-2021 15:44,11-12-2021 16:11,45.36620736,-122.5851595,45.33237736,-122.5749995,2.389,Stationary traffic on OR-213 from I-205 (OR-213) to Beavercreek Rd (OR-213) due to accident., S Redland Rd,Oregon City,Clackamas,OR,97045,US,US/Pacific,KUAO,11-12-2021 15:53,47,42,100,29.45,10,S,10,0.08,Light Rain,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-4957081,Source1,2,11-03-2022 09:06,12-03-2022 11:32,36.143007,-95.972495,36.14271,-95.984745,0.684,Construction on E HWY 64-51 EXPY WB near HOUSE 2401 Drive with caution.,US-64,Tulsa,Tulsa,OK,74120,US,US/Central,KTUL,11-03-2022 09:12,24,12,91,29.55,0.25,N,13,0.02,Heavy Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2215859,Source2,3,13-03-2019 08:19,13-03-2019 09:35,42.92799,-78.89872,,,0,Accident on I-190 Southbound at Exit 11 NY-198.,I-190 S,Buffalo,Erie,NY,14207,US,US/Eastern,KBUF,13-03-2019 07:54,28.9,21.9,69,30.25,10,ESE,6.9,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7448417,Source1,2,16-02-2019 03:59,16-02-2019 07:59,43.168041,-121.788856,43.153373,-121.794962,1.059,At OR-138/E Diamond Lake Hwy - Accident.,Highway 97 N,Chemult,Klamath,OR,97731,US,US/Pacific,KBDN,16-02-2019 03:55,32,24.2,80,29.69,10,SSW,9.2,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1789820,Source2,2,31-10-2019 17:19,31-10-2019 18:38,34.027473,-81.102966,,,0,Accident on I-26 Westbound at Exits 108A 108B 108B-A I-126 Exit 107.,I-26 E,Columbia,Richland,SC,29210,US,US/Eastern,KCAE,31-10-2019 16:56,84,84,56,29.57,10,SSW,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1729906,Source2,2,20-12-2019 18:02,20-12-2019 19:32,30.462561,-91.155342,,,0,Accident on Gus Young Ave at Acadian Thwy.,N Acadian Thruway E,Baton Rouge,East Baton Rouge,LA,70802,US,US/Central,KBTR,20-12-2019 17:53,57,57,59,30.23,10,N,3,0,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
A-2294983,Source2,3,19-02-2019 16:01,19-02-2019 16:30,40.432228,-111.891518,,,0,Accident on I-15 Southbound at Exit 284 UT-92 Timpanogos Hwy.,I-15 N,Lehi,Utah,UT,84043,US,US/Mountain,KPVU,19-02-2019 15:56,24.1,13.1,75,30.05,8,West,11.5,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1987117,Source2,2,25-07-2019 14:34,25-07-2019 15:52,28.193821,-81.639969,,,0,Lane blocked due to accident on US-27 at Ridgewood Lakes Blvd.,Highway 27,Davenport,Polk,FL,33837-7878,US,US/Eastern,KISM,25-07-2019 14:56,78,78,84,29.99,10,CALM,0,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3949894,Source1,2,15-01-2022 17:18,15-01-2022 17:46,47.462084,-122.256464,47.466291,-122.237303,0.941,Stationary traffic on I-405 N from I-5/Southcenter Blvd (I-405) to WA-167/Exit 2 (I-405) due to accident.,I-405 N,Seattle,King,WA,98188,US,US/Pacific,KSEA,15-01-2022 17:39,42,39,96,29.86,0.25,NE,5,0,Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-5751534,Source1,2,10-07-2021 18:11,10-07-2021 19:27,40.154931,-122.144871,40.155648,-122.145554,0.061,Incident on CA-99 near BRAY AVE Drive with caution., Bray Ave,Red Bluff,Tehama,CA,96080-9003,US,US/Pacific,KRBL,10-07-2021 17:54,111,111,13,29.38,10,SSE,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1977241,Source2,2,19-07-2019 08:51,19-07-2019 09:38,35.394772,-97.47699,,,0,Accident on Eastern Ave at 69th St.,S Eastern Ave,Oklahoma City,Oklahoma,OK,73149-5222,US,US/Central,KOKC,19-07-2019 08:52,82,82,69,28.55,10,SSW,18,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6324232,Source1,2,23-12-2021 12:27,23-12-2021 12:47,35.027239,-85.190652,35.031304,-85.183905,0.474,Slow traffic on US-64 W - US-64 E - US-11 S - TN-2 - US-11 N from Airport Rd (US-11) to TN-153 (US-11) due to accident., Lee Hwy,Chattanooga,Hamilton,TN,37421-2921,US,US/Eastern,KCHA,23-12-2021 12:53,49,47,36,29.49,10,SW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-900040,Source2,2,15-09-2021 06:43,15-09-2021 07:13,35.188519,-80.69313,,,0,Accident on Lawyers Rd near Meadow Glen Dr.,Lawyers Rd,Mint Hill,Mecklenburg,NC,28227-7201,US,US/Eastern,KEQY,15-09-2021 06:53,63,63,93,29.29,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-3914331,Source1,2,13:43.0,47:08.0,40.383286,-74.167985,40.376941,-74.150549,1.017,Incident on GARDEN STATE PKWY SB near RED HILL RD Left lane blocked.,Garden State Pkwy S,Holmdel,Monmouth,NJ,7733,US,US/Eastern,KBLM,11-08-2022 06:56,,,,29.76,6,NNW,7,0.38,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5831460,Source1,2,09-07-2021 16:15,09-07-2021 16:52,36.800587,-76.188801,36.804286,-76.18886,0.256,Slow traffic on VA-407 from Jake Sears Rd to Regent University Dr due to accident., Centerville Tpke,Virginia Beach,Virginia Beach,VA,23463-1000,US,US/Eastern,KORF,09-07-2021 15:59,90,90,54,29.88,10,VAR,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2672441,Source2,3,28-08-2018 13:02,28-08-2018 13:32,39.993843,-82.985054,,,0.769999981,Two lanes blocked due to accident on I-71 Southbound between Exit 111 17th Ave and Exit 110B 11th Ave.,North Fwy N,Columbus,Franklin,OH,43211,US,US/Eastern,KCMH,28-08-2018 12:51,87.1,,57,30.09,10,WSW,9.2,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3059928,Source2,2,11-01-2018 12:55,11-01-2018 13:24,35.249691,-80.772705,,,0,Accident on The Plaza at Highlake Dr.,The Plaza,Charlotte,Mecklenburg,NC,28215,US,US/Eastern,KJQF,11-01-2018 12:50,57.2,,94,30.21,2,Calm,,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1524683,Source3,2,11-03-2020 08:14,11-03-2020 09:38,34.376293,-119.469994,,,0,Lane blocked due to accident on US-101 Southbound at Exit 83 Bates Rd.,El Camino Real S,Ventura,Ventura,CA,93001,US,US/Pacific,KOXR,11-03-2020 08:16,57,57,96,29.97,9,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5319561,Source1,2,21-12-2022 16:27,21-12-2022 17:42,29.11232,-81.025496,29.112271,-81.025274,0.014,Incident on YORKTOWNE BLVD near DUNLAWTON AVE Drive with caution., Yorktowne Blvd,Port Orange,Volusia,FL,32129-6006,US,US/Eastern,KDAB,21-12-2022 16:53,62,62,93,30,6,NW,12,0,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1879778,Source2,2,25-09-2019 18:56,25-09-2019 20:10,36.19936,-95.939209,,,0,Accident on Harvard Ave at OK-11.,Gilcrease Expy E,Tulsa,Tulsa,OK,74115,US,US/Central,KTUL,25-09-2019 18:53,85,85,77,29.04,10,ESE,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4078087,Source1,2,52:52.0,22:00.0,39.059954,-94.491832,39.066405,-94.505474,0.857,Incident on I-70 WB near I-435 Right lane blocked. Expect delays.,I-70 W,Kansas City,Jackson,MO,64129,US,US/Central,KMKC,20-09-2022 08:54,82,82,54,29.15,10,SW,17,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6333232,Source1,2,01-12-2021 00:57,01-12-2021 02:12,33.705663,-84.199218,33.709338,-84.207432,0.536,Incident on I-20 WB near WESLEY CHAPEL RD Road closed. Take alternate route.,GA-402 W,Decatur,DeKalb,GA,30034,US,US/Eastern,KATL,01-12-2021 00:52,50,50,66,29.07,10,W,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3117344,Source2,2,08-12-2017 07:25,08-12-2017 08:10,43.932198,-122.841476,,,0,Accident on Dexter Rd at OR-58.,Highway 58,Dexter,Lane,OR,97431-9716,US,US/Pacific,KEUG,08-12-2017 07:54,23,,100,30.55,9,Calm,,,Shallow Fog,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-4917921,Source1,2,16-07-2022 08:37,16-07-2022 09:21,30.455106,-81.623823,30.459199,-81.644829,1.283,Slow traffic on I-295 N - E Beltway N from Pulaski Rd (I-295) to I-95/Exit 14 (I-295) due to accident.,E Beltway N,Jacksonville,Duval,FL,32218,US,US/Eastern,KJAX,16-07-2022 08:56,76,76,87,30.06,10,N,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2469079,Source2,2,20-11-2018 16:15,20-11-2018 17:00,25.733028,-80.318649,,,0,Left lane blocked due to accident on FL-826 Palmetto Expy Southbound before FL-976 Bird Rd.,Palmetto Expy S,Miami,Miami-Dade,FL,33155,US,US/Eastern,KMIA,20-11-2018 15:53,80.1,,79,30.02,10,SSE,10.4,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-4321846,Source1,2,27:00.0,09:36.0,34.26851392,-118.435117,34.26668392,-118.445717,0.618,Incident on CA-118 WB near I-5 Drive with caution.,CA-118 W,Pacoima,Los Angeles,CA,91331,US,US/Pacific,KWHP,24-02-2022 17:50,54,54,21,29.12,10,SSW,8,,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6854899,Source1,2,17-11-2020 18:45,17-11-2020 20:02,29.942048,-90.075091,29.942375,-90.074864,0.026,Incident on CARONDELET ST near CALLIOPE ST Drive with caution., Carondelet St,New Orleans,Orleans,LA,70113,US,US/Pacific,KAUD,17-11-2020 18:55,60,60,57,30.4,10,NNE,8,0,Fair,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2037435,Source2,2,06-06-2019 08:27,06-06-2019 08:57,33.450169,-112.276802,,,0,Accident on Van Buren St at 101st Ave.,W Van Buren St,Avondale,Maricopa,AZ,85323,US,US/Mountain,KGYR,06-06-2019 08:47,82,82,23,28.88,10,CALM,0,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1075106,Source2,2,21-04-2021 07:14,21-04-2021 08:13,45.603493,-122.682335,,,0,Accident on I-5 Southbound near Exit 307 OR-99E Marine Dr.,N Marine Dr,Portland,Multnomah,OR,97217-7986,US,US/Pacific,KVUO,21-04-2021 06:53,44,44,68,30.07,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2169552,Source2,3,15-04-2019 07:15,15-04-2019 08:30,33.891109,-118.359863,,,0.680000007,Exit ramp from I-405 Northbound at Exit 42B to Inglewood Ave shoulder blocked due to accident.,Condon Ave,Lawndale,Los Angeles,CA,90260-1936,US,US/Pacific,KHHR,15-04-2019 06:53,53,53,83,29.81,7,WSW,5,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-497249,Source2,2,26-07-2017 19:20,26-07-2017 20:05,34.156261,-118.250916,,,0,Multi-vehicle accident on CA-134 Eastbound at Exit 7B Brand Blvd.,CA-134 E,Glendale,Los Angeles,CA,91206,US,US/Pacific,KCQT,26-07-2017 19:47,72,,71,29.94,10,Variable,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6066862,Source1,2,20-10-2021 16:43,20-10-2021 18:44,33.810911,-118.290395,33.809831,-118.289731,0.084,Slow traffic from Lindencliff St to I-110 S due to accident., S Vermont Ave,Torrance,Los Angeles,CA,90502,US,US/Pacific,KTOA,20-10-2021 16:50,64,64,68,29.95,10,W,15,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3078632,Source2,3,22-01-2018 17:28,22-01-2018 18:12,30.183252,-81.633484,,,0.49000001,Exit ramp from I-295 Southbound at Exits 5 5A 5B to FL-13 Northbound lane blocked due to accident.,W Beltway S,Jacksonville,Duval,FL,32223,US,US/Eastern,KNIP,22-01-2018 17:53,72,,71,30.04,10,SE,10.4,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1957196,Source2,3,09-07-2019 10:23,09-07-2019 12:42,40.727882,-73.928596,,,0,Right lane blocked due to accident on I-278 Brooklyn Queens Expy Westbound at Koskuisko Bridge.,Brooklyn Queens Expy,Maspeth,Queens,NY,11378,US,US/Eastern,KLGA,09-07-2019 10:51,83,83,44,30.02,10,NW,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4662413,Source1,2,05:05.0,48:11.0,46.098957,-123.067794,46.099239,-123.067935,0.021,A crash has occurred use caution., Highway 30,Clatskanie,Columbia,OR,97016-7461,US,US/Pacific,KKLS,12-09-2022 16:56,73,73,61,29.93,10,W,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7591538,Source1,2,09-04-2018 13:00,09-04-2018 13:30,27.99647,-82.559481,27.99645,-82.561115,0.1,At SR-589/Veterans Expy - Accident., W Hillsborough Ave,Tampa,Hillsborough,FL,33634-4948,US,US/Eastern,KTPA,09-04-2018 13:03,82,,74,30,10,South,13.8,,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1473337,Source2,2,18-05-2020 21:07,18-05-2020 22:37,32.326839,-86.281738,,,0,Lane blocked due to accident on US-80 South Blvd both ways at AL-21.,E South Blvd,Montgomery,Montgomery,AL,36116-2408,US,US/Central,KMXF,18-05-2020 21:06,73,73,94,29.57,9,NW,7,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-1294435,Source2,2,11-09-2020 11:25,11-09-2020 12:34,42.884048,-85.680656,,,0,Two lanes blocked due to accident on US-131 Southbound at Exit 79 44th St.,44th St SW,Grand Rapids,Kent,MI,49548,US,US/Eastern,KGRR,11-09-2020 11:53,62,62,65,29.39,10,E,13,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3937988,Source1,2,20-12-2022 16:51,20-12-2022 19:03,40.41111,-80.006177,40.410823,-80.005921,0.024,Crash on PA 51 southbound between BAUSMAN ST and TIMBERLAND AV. All lanes closed.,Bausman St,Pittsburgh,Allegheny,PA,15226,US,US/Eastern,KAGC,20-12-2022 16:53,33,33,56,29.04,10,CALM,0,0,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-4579416,Source1,2,13-07-2022 21:38,13-07-2022 22:01,38.369616,-76.96157,38.362879,-76.987529,1.481,Stationary traffic on US-301 S - US-301 N from MD-257/Edge Hill Rd/Rock Point Rd (Crain Hwy/Blue Star Memorial Hwy/US-301) to VA-206/Dahlgren Rd (James Madison Pkwy/US-301) due to accident., Crain Hwy,Newburg,Charles,MD,20664,US,US/Eastern,KNYG,13-07-2022 21:56,80,80,71,29.91,4,S,10,0,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-3927758,Source1,2,02-10-2022 21:02,03-10-2022 03:02,30.257012,-97.724312,30.257127,-97.72465,0.022,Accident, E Cesar Chavez St,Austin,Travis,TX,78702-4501,US,US/Central,KATT,02-10-2022 20:51,72,72,37,29.42,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-6281750,Source1,2,14:30.0,40:30.0,35.4841125,-84.69322801,35.4830325,-84.71336801,1.136,Stationary traffic on TN-30 from I-75 (TN-30) to TN-58 (TN-30) due to accident.,TN-30,Athens,McMinn,TN,37303,US,US/Eastern,KMMI,09-11-2021 18:53,63,63,48,29.12,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-6968912,Source1,2,30-09-2020 04:21,30-09-2020 07:35,33.891592,-78.691548,33.89148,-78.691733,0.013,Incident on CHARTER DR near SC-9 Drive with caution.,Charter Dr,Longs,Horry,SC,29568,US,US/Eastern,KCRE,30-09-2020 04:00,65,65,90,29.83,10,WNW,3,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-543308,Source2,3,08-08-2022 09:47,08-08-2022 10:17,32.642349,-96.823357,,,0,Lane blocked due to crash on I-20 Eastbound at Exits 467A 467B I-35E Exits 418A 418B.,I-35E,Dallas,Dallas,TX,75232,US,US/Central,KRBD,08-08-2022 09:53,88,88,49,29.35,10,S,10,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2337602,Source2,2,15-01-2019 16:41,15-01-2019 17:41,33.852711,-78.820671,,,0,Accident on SC-22 at SC-90.,Veterans Hwy E,Conway,Horry,SC,29526,US,US/Eastern,KHYW,15-01-2019 16:35,46.4,,71,30.21,5,Calm,,,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6288171,Source1,2,30-06-2021 17:40,30-06-2021 19:47,33.976912,-118.225225,33.97429,-118.225904,0.185,Slow traffic from Saturn Ave to Rugby Ave due to accident.,Saturn Ave,Huntington Park,Los Angeles,CA,90255,US,US/Pacific,KCQT,30-06-2021 17:52,75,75,62,29.66,10,VAR,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-7049569,Source1,1,22-06-2020 21:08,22-06-2020 23:08,35.5174,-82.59056,35.5174,-82.59056,0,At NC-191 - Accident. Right lane closed.,I-26 E,Asheville,Buncombe,NC,28806,US,US/Eastern,KAVL,22-06-2020 20:54,71,71,81,27.76,10,VAR,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-6583755,Source1,2,31-10-2020 01:32,31-10-2020 02:32,44.155115,-123.423252,44.154667,-123.424123,0.053,A crash has occurred use caution., Highway 36,Cheshire,Lane,OR,97419-9700,US,US/Pacific,KEUG,31-10-2020 01:54,44,38,85,29.88,10,N,13,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-6488968,Source1,4,16-02-2021 19:09,16-02-2021 21:08,39.700121,-77.775854,39.700309,-77.776002,0.015,Incident on MD-58 SB near MD-63 Road closed. Take alternate route., Cearfoss Pike,Hagerstown,Washington,MD,21740-1626,US,US/Eastern,KHGR,16-02-2021 18:53,29,16,56,29.26,10,W,20,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-4580695,Source1,2,37:32.0,37:01.0,25.763581,-80.381968,25.763603,-80.380638,0.083,Incident on SW 5TH TER near HOUSE 11441 Drive with caution.,SW 5th Ter,Miami,Miami-Dade,FL,33174,US,US/Eastern,KMIA,24-02-2022 08:53,77,77,74,30.2,10,E,14,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
