Unnamed: 0,ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Feature_Category,Year,Month,Day,Hour,Minute,Second,Hour_Category
5150255,A-5189310,Source1,2,2022-12-11 19:43:30,2022-12-11 21:58:43,40.748699,-73.896156,40.750306,-73.897071,0.121,NYSDOT - Region 11: Crash on I-278 eastbound just past Broadway; I-278 (New York) 2 Right lanes of 3 lanes blocked,Brooklyn Queens Expy,Woodside,Queens,NY,11377,US,US/Eastern,KLGA,2022-12-11 19:49:00,36.0,30.0,87.0,30.06,5.0,N,7.0,0.05,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Traffic_Signal,2022.0,12.0,11.0,19.0,43.0,30.0,Evening
6210773,A-6256621,Source1,4,2021-10-19 13:00:42,2021-10-19 20:00:00,39.721161,-105.025042,39.721182,-105.022782,0.12,Closed road from Federal Blvd to W 2nd Ave / Decatur St due to accident., Federal Blvd,Denver,Denver,CO,80219-1535,US,US/Mountain,KAPA,2021-10-19 12:53:00,57.0,57.0,42.0,24.06,10.0,N,17.0,0.0,Mostly Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Amenity,2021.0,10.0,19.0,13.0,0.0,42.0,Afternoon
6769451,A-6818501,Source1,2,2020-10-24 02:10:06,2020-10-24 03:25:07,48.221408,-114.348996,48.206718,-114.346166,1.023,Incident on US-93 near MM 5 Drive with caution.,US-93 Alt S,Kalispell,Flathead,MT,59901,US,US/Mountain,KGPI,2020-10-24 02:13:00,20.0,2.0,81.0,26.93,1.0,NNE,29.0,0.0,Light Snow / Windy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Junction,2020.0,10.0,24.0,2.0,10.0,6.0,Night
7353306,A-7402672,Source1,2,2019-09-29 17:03:00,2019-09-29 18:16:00,33.78696,-118.207527,33.78696,-118.207527,0.0,At CA-1/Pacific Coast Hwy - Accident.,I-710 N,Long Beach,Los Angeles,CA,90813,US,US/Pacific,KLGB,2019-09-29 16:53:00,73.0,73.0,31.0,29.76,10.0,SSW,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2019.0,9.0,29.0,17.0,3.0,0.0,Afternoon
3850253,A-3879144,Source1,2,2022-02-19 05:59:00,2022-02-19 07:16:16,34.064248,-117.96823700000002,34.064455,-117.968038,0.018,Incident on PUENTE AVE NB near FRANCISQUITO AVE Drive with caution., Puente Ave,Baldwin Park,Los Angeles,CA,91706-5952,US,US/Pacific,KEMT,2022-02-19 05:53:00,44.0,44.0,68.0,29.99,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,True,False,Night,Night,Day,Day,Station,2022.0,2.0,19.0,5.0,59.0,0.0,Night
6654177,A-6702843,Source1,1,2020-08-03 16:35:59,2020-08-03 16:50:59,42.89862,-85.66534,42.89862,-85.66534,0.0,At Roger B Chafee Memorial Dr - Accident., 36th St SE,Grand Rapids,Kent,MI,49548,US,US/Eastern,KGRR,2020-08-03 16:53:00,75.0,75.0,66.0,28.99,10.0,N,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Traffic_Signal,2020.0,8.0,3.0,16.0,35.0,59.0,Afternoon
4661482,A-4696848,Source1,2,2023-02-15 06:07:00,2023-02-15 07:15:00,34.621203,-84.518194,34.621018,-84.518153,0.013,Crash on SR 5 Southbound at SR 382. All lanes closed.,Old al-5 S,Ellijay,Gilmer,GA,30540,US,US/Eastern,KDNN,2023-02-15 06:15:00,55.0,55.0,81.0,29.32,7.0,SSE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Day,Stop,2023.0,2.0,15.0,6.0,7.0,0.0,Morning
6009405,A-6054146,Source1,2,2021-08-15 12:04:04,2021-08-15 15:02:23,30.194022,-81.73952,30.186872,-81.738281,0.5,Stationary traffic on FL-21 from W Beltway S to Wellington Pl due to accident., Youngerman Cir,Jacksonville,Duval,FL,32244,US,US/Eastern,KNIP,2021-08-15 11:53:00,85.0,85.0,80.0,30.08,10.0,ESE,5.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Crossing,2021.0,8.0,15.0,12.0,4.0,4.0,Afternoon
6934873,A-6984178,Source1,3,2020-05-27 16:18:55,2020-05-27 16:48:55,42.4101,-87.85499,42.4101,-87.85499,0.0,At IL-131/N Green Bay Rd - Accident., N Lewis Ave,Waukegan,Lake,IL,60087-2222,US,US/Central,KUGN,2020-05-27 15:55:00,80.0,80.0,58.0,29.12,10.0,E,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Traffic_Signal,2020.0,5.0,27.0,16.0,18.0,55.0,Afternoon
7073597,A-7122933,Source1,2,2020-03-19 20:07:45,2020-03-19 20:42:43,27.948970000000006,-82.35407,27.948970000000006,-82.35407,0.0,At SR-60/Adamo Dr E - Accident., S US Highway 301,Tampa,Hillsborough,FL,33619-4320,US,US/Eastern,KTPF,2020-03-19 20:15:00,75.0,75.0,69.0,30.21,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Day,Day,Station,2020.0,3.0,19.0,20.0,7.0,45.0,Evening
4639407,A-4674602,Source1,2,2021-12-30 07:09:00,2021-12-30 10:45:00,33.60725283606716,-83.87687087019025,33.60942283606716,-83.88363087019025,0.417,Incident on I-20 WB near GA-12 Road closed. Take alternate route.,I-20,Covington,Newton,GA,30014,US,US/Eastern,K9A1,2021-12-30 07:15:00,64.0,64.0,94.0,28.79,4.0,CALM,0.0,0.02,T-Storm,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day,Junction,2021.0,12.0,30.0,7.0,9.0,0.0,Morning
4602144,A-4637070,Source1,2,2022-02-03 18:07:00,2022-02-03 20:13:42,39.36078300000001,-76.44565,39.360704,-76.4455,0.01,US 40 EAST AT CAMPBELL BLVD, Pulaski Hwy,Middle River,Baltimore County,MD,21220-1412,US,US/Eastern,KMTN,2022-02-03 17:54:00,43.0,43.0,93.0,30.1,1.0,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day,Traffic_Signal,2022.0,2.0,3.0,18.0,7.0,0.0,Evening
7276970,A-7326333,Source1,3,2019-10-03 17:52:08,2019-10-03 18:21:37,38.345901,-104.62002,38.34313,-104.61996,0.191,At Pace Rd/Exit 104 - Accident.,I-25 S,Pueblo,Pueblo,CO,81008,US,US/Mountain,KPUB,2019-10-03 17:53:00,67.0,67.0,28.0,25.36,10.0,ESE,12.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2019.0,10.0,3.0,17.0,52.0,8.0,Afternoon
6858427,A-6907640,Source1,2,2020-12-18 23:18:00,2020-12-19 01:26:23,36.972126,-120.073265,36.981505,-120.083917,0.875,3 VEHS 1181 BLOCKING NB LANES,CA-99 N,Madera,Madera,CA,93637,US,US/Pacific,KMAE,2020-12-18 22:53:00,37.0,37.0,96.0,30.1,0.25,CALM,0.0,0.0,Fog,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Junction,2020.0,12.0,18.0,23.0,18.0,0.0,Evening
6977774,A-7027088,Source1,1,2020-05-13 14:03:55,2020-05-13 15:08:53,32.33748,-111.0468,32.33748,-111.0468,0.0,At N Mona Lisa Rd - Accident.,N Thornydale Rd,Tucson,Pima,AZ,85741,US,US/Mountain,KDMA,2020-05-13 13:58:00,86.0,86.0,12.0,27.09,8.0,W,13.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Crossing,2020.0,5.0,13.0,14.0,3.0,55.0,Afternoon
4671093,A-4706533,Source1,2,2022-12-24 18:49:26,2022-12-24 20:10:27,40.752016,-73.74679499999998,40.752484,-73.746073,0.05,Incident on I-495 EB near CROSS ISLAND PKWY Center lane blocked. Expect Delays.,Long Island Expy E,Oakland Gardens,Queens,NY,11364,US,US/Eastern,KLGA,2022-12-24 18:51:00,15.0,-2.0,41.0,29.86,10.0,W,20.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Junction,2022.0,12.0,24.0,18.0,49.0,26.0,Evening
7683506,A-7732874,Source1,2,2019-06-03 07:57:11,2019-06-03 08:24:04,39.857093,-105.053316,39.86362,-105.05651,0.482,At Sheridan Blvd - Accident.,Denver Boulder Tpke W,Westminster,Adams,CO,80031,US,US/Mountain,KBJC,2019-06-03 07:45:00,59.0,59.0,63.0,24.39,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2019.0,6.0,3.0,7.0,57.0,11.0,Morning
4056857,A-4087363,Source1,2,2023-01-22 12:49:33,2023-01-22 16:34:04,44.967362,-93.288129,44.966601,-93.275451,0.622,Incident on I-94 EB near HENNEPIN AVE Drive with caution.,I-94 E,Minneapolis,Hennepin,MN,55403,US,US/Central,KMSP,2023-01-22 12:53:00,18.0,11.0,88.0,29.05,5.0,SW,5.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Crossing,2023.0,1.0,22.0,12.0,49.0,33.0,Afternoon
4951744,A-4989271,Source1,2,2022-05-02 20:37:51,2022-05-02 21:52:51,37.56816,-77.47195,37.568993,-77.472939,0.079,Incident on W LEIGH ST near MACTAVISH AVE RICH Drive with caution., High Point Ave,Richmond,Richmond City,VA,23230,US,US/Eastern,KOFP,2022-05-02 20:54:00,71.0,71.0,70.0,29.78,10.0,E,7.0,0.0,Fair,True,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,Amenity,2022.0,5.0,2.0,20.0,37.0,51.0,Evening
6810945,A-6860104,Source1,2,2020-12-07 16:06:56,2020-12-07 18:27:39,40.701349,-73.961089,40.71044600000001,-73.955752,0.688,Crash on I-278 westbound approaching Wythe Avenue (New York) right and center lanes blocked,Wythe Ave,Brooklyn,Kings,NY,11249,US,US/Eastern,KJRB,2020-12-07 15:51:00,38.0,38.0,43.0,29.62,10.0,W,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Crossing,2020.0,12.0,7.0,16.0,6.0,56.0,Afternoon
4100804,A-4131659,Source1,2,2022-11-01 21:28:00,2022-11-01 22:56:32,42.98902800000001,-78.917836,42.989069,-78.917916,0.005,Incident on I-190 NB near I-190 Drive with caution.,I-190 N,Tonawanda,Erie,NY,14150,US,US/Eastern,KBUF,2022-11-01 21:54:00,55.0,55.0,94.0,29.42,4.0,WSW,10.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Junction,2022.0,11.0,1.0,21.0,28.0,0.0,Evening
4586299,A-4621075,Source1,2,2022-12-20 14:53:30,2022-12-20 15:16:34,32.784965,-96.684185,32.77803,-96.68281,0.486,Stationary traffic on TX-12 Loop from Samuell Blvd (TX-12 Loop/S Buckner Blvd) to Forney Rd (TX-12 Loop/S Buckner Blvd) due to accident., S Buckner Blvd,Dallas,Dallas,TX,75227-2002,US,US/Central,KHQZ,2022-12-20 14:50:00,54.0,54.0,51.0,29.88,10.0,N,13.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,Station,2022.0,12.0,20.0,14.0,53.0,30.0,Afternoon
5532624,A-5574504,Source1,2,2021-08-23 12:34:00,2021-08-23 14:27:30,37.51822,-120.883493,37.565759,-120.927122,4.062,Stationary traffic on CA-99 N from Fulkerth Rd (CA-99) to Mitchell Rd (CA-99) due to accident.,CA-99 N,Turlock,Stanislaus,CA,95380,US,US/Pacific,KMOD,2021-08-23 12:53:00,80.0,80.0,38.0,29.71,10.0,NNW,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2021.0,8.0,23.0,12.0,34.0,0.0,Afternoon
6842563,A-6891757,Source1,2,2020-11-22 01:50:54,2020-11-22 03:29:05,38.924974,-77.208488,38.9247,-77.209019,0.034,Incident on DOLLEY MADISON BLVD near DOLLEY MADISON BLVD Drive with caution.,Jones Branch Conn,Mc Lean,Fairfax County,VA,22102,US,US/Eastern,KDCA,2020-11-22 01:52:00,55.0,55.0,57.0,30.38,10.0,NE,3.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,Crossing,2020.0,11.0,22.0,1.0,50.0,54.0,Night
5937295,A-5981598,Source1,2,2021-08-27 18:48:04,2021-08-27 21:09:20,32.83713698371488,-97.0105540747785,32.83709698371488,-97.0177740747785,0.419,Incident on TX-183 WB near TX-161 Three lanes blocked. Expect delays.,W Airport Fwy,Irving,Dallas,TX,75062,US,US/Central,KDFW,2021-08-27 18:53:00,90.0,90.0,48.0,29.26,10.0,SE,12.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2021.0,8.0,27.0,18.0,48.0,4.0,Evening
5147298,A-5186335,Source1,2,2022-01-20 15:12:30,2022-01-20 19:34:09,25.787679,-80.212956,25.788451,-80.214931,0.134,Slow traffic from Dolphin Expy W to NW 13th Ct due to accident., NW 14th St,Miami,Miami-Dade,FL,33136,US,US/Eastern,KMIA,2022-01-20 14:53:00,77.0,77.0,74.0,30.03,10.0,SE,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day,Station,2022.0,1.0,20.0,15.0,12.0,30.0,Afternoon
4909997,A-4947206,Source1,2,2022-10-04 17:43:17,2022-10-04 19:20:47,25.70195,-80.344167,25.701925,-80.344764,0.037,Incident on SUNSET DR near HOUSE 9301 Drive with caution., SW 72nd St,Miami,Miami-Dade,FL,33173-5436,US,US/Eastern,KTMB,2022-10-04 17:53:00,82.0,82.0,65.0,29.89,10.0,E,10.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,Crossing,2022.0,10.0,4.0,17.0,43.0,17.0,Afternoon
7724660,A-7774028,Source1,2,2019-08-15 07:47:16,2019-08-15 11:47:16,45.52501,-122.68686,45.5243,-122.68675,0.049,At Couch St/Exit 2 - Accident.,NW Everett St,Portland,Multnomah,OR,97209,US,US/Pacific,KPDX,2019-08-15 07:53:00,64.0,64.0,78.0,30.19,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Crossing,2019.0,8.0,15.0,7.0,47.0,16.0,Morning
6183928,A-6229631,Source1,2,2021-12-10 15:26:00,2021-12-10 18:15:00,34.73929524405127,-77.46130585633534,34.74720524405127,-77.45591585633531,0.626,Near Jacksonville / Heading North. The road is closed North bound near Yopp Rd.,US-17,Jacksonville,Onslow,NC,28540,US,US/Eastern,KNCA,2021-12-10 15:40:00,68.0,68.0,90.0,30.07,10.0,S,8.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2021.0,12.0,10.0,15.0,26.0,0.0,Afternoon
4011554,A-4041665,Source1,2,2022-05-24 19:41:30,2022-05-24 21:57:18,28.44793300000001,-81.470888,28.45002,-81.47166800000002,0.152,Slow traffic on FL-482 from Jamaican Ct to Southwest Orange due to accident., International Dr,Orlando,Orange,FL,32819-9306,US,US/Eastern,KMCO,2022-05-24 19:53:00,81.0,81.0,60.0,29.92,10.0,E,13.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,Station,2022.0,5.0,24.0,19.0,41.0,30.0,Evening
4977367,A-5015096,Source1,2,2023-01-27 05:47:30,2023-01-27 21:24:54,40.665056,-73.801951,40.719867,-73.826073,3.992,Slow traffic on I-678 N from Nassau Expy/Exit 1 (I-678) to Exit 11 (I-678) due to accident.,Van Wyck Expy N,Jamaica,Queens,NY,11430,US,US/Eastern,KJFK,2023-01-27 05:51:00,35.0,29.0,76.0,30.02,10.0,W,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day,Junction,2023.0,1.0,27.0,5.0,47.0,30.0,Night
5264100,A-5304054,Source1,2,2022-11-04 00:35:00,2022-11-04 01:53:04,43.025604,-83.721336,43.026571,-83.724416,0.1689999999999999,Incident on WOLCOTT ST near HOUSE 2670 Drive with caution., Wolcott St,Flint,Genesee,MI,48504-3381,US,US/Eastern,KFNT,2022-11-04 00:53:00,59.0,59.0,69.0,29.25,10.0,S,13.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Crossing,2022.0,11.0,4.0,0.0,35.0,0.0,Night
5814016,A-5857594,Source1,2,2021-08-02 14:31:30,2021-08-02 16:49:58,32.688167,-96.827277,32.68403,-96.823255,0.369,Stationary traffic on TX-12 Loop from Rockport Dr to I-35E S due to accident.,Rockport Dr,Dallas,Dallas,TX,75224,US,US/Central,KRBD,2021-08-02 14:48:00,82.0,82.0,74.0,29.25,5.0,N,8.0,0.01,Light Rain,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,Station,2021.0,8.0,2.0,14.0,31.0,30.0,Afternoon
5191380,A-5230767,Source1,2,2022-04-10 14:28:54,2022-04-10 16:32:00,25.460651,-80.47512900000002,25.462552,-80.473871,0.153,Slow traffic on US-1 N - FL-5 from NE 1st Ave to Blaine Dr due to accident., S Dixie Hwy,Homestead,Miami-Dade,FL,33034-5640,US,US/Eastern,KHST,2022-04-10 14:56:00,76.0,76.0,48.0,30.09,10.0,NE,15.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Crossing,2022.0,4.0,10.0,14.0,28.0,54.0,Afternoon
6581421,A-6629856,Source1,2,2020-11-26 09:31:24,2020-11-26 18:16:24,45.086292,-123.20936299999998,45.071682,-123.209523,1.009,Incident on OR-99W SB near MP 47 Drive with caution., S Highway 99W,Amity,Yamhill,OR,97101-2501,US,US/Pacific,KMMV,2020-11-26 09:53:00,42.0,42.0,100.0,30.31,0.0,CALM,0.0,0.0,Fog,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day,Crossing,2020.0,11.0,26.0,9.0,31.0,24.0,Morning
6986667,A-7035981,Source1,2,2020-05-18 17:20:58,2020-05-18 18:10:56,27.07236,-82.42388000000003,27.07236,-82.42388000000003,0.0,At W Baffin Rd/W Baffin Dr - Accident., Shamrock Dr,Venice,Sarasota,FL,34293,US,US/Eastern,KVNC,2020-05-18 16:53:00,74.0,74.0,82.0,29.86,10.0,S,8.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Crossing,2020.0,5.0,18.0,17.0,20.0,58.0,Afternoon
3746373,A-3774410,Source1,2,2022-12-02 23:44:23,2022-12-03 02:03:30,40.72273,-73.82746,40.722934,-73.82759899999998,0.016,Incident on I-678 NB near 135TH ST Road closed. Take alternate route.,Van Wyck Expy N,Flushing,Queens,NY,11367,US,US/Eastern,KLGA,2022-12-02 23:51:00,45.0,45.0,60.0,30.38,10.0,S,3.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Junction,2022.0,12.0,2.0,23.0,44.0,23.0,Evening
6350506,A-6397308,Source1,2,2021-01-16 05:36:00,2021-01-16 07:21:00,35.274049,-78.614761,35.288952,-78.60580999999998,1.147,Near Dunn / Mile Marker 71 Heading North. The right lane is closed near Exit 71 (Long Branch Road).,I-95 N,Dunn,Harnett,NC,28334,US,US/Eastern,KHRJ,2021-01-16 05:35:00,42.0,39.0,100.0,29.45,4.0,S,5.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Junction,2021.0,1.0,16.0,5.0,36.0,0.0,Night
6041469,A-6086387,Source1,2,2021-12-17 13:47:38,2021-12-17 15:50:25,28.408741,-81.404753,28.407353000000004,-81.403267,0.132,Slow traffic on US-92 W - US-441 S - US-17 S from S Trail Cir to Satellite Blvd due to accident., S Orange Blossom Trl,Orlando,Orange,FL,32837,US,US/Eastern,KMCO,2021-12-17 13:53:00,83.0,83.0,51.0,30.04,10.0,E,10.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Crossing,2021.0,12.0,17.0,13.0,47.0,38.0,Afternoon
7356672,A-7406038,Source1,2,2019-09-03 15:56:00,2019-09-03 17:26:32,38.495967,-121.410942,38.495967,-121.410942,0.0,At Power Inn Rd - Accident., Florin Rd,Sacramento,Sacramento,CA,95828-3141,US,US/Pacific,KSAC,2019-09-03 15:53:00,93.0,93.0,26.0,29.84,10.0,W,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Crossing,2019.0,9.0,3.0,15.0,56.0,0.0,Afternoon
5679047,A-5721779,Source1,2,2021-06-18 13:11:01,2021-06-18 14:49:20,43.678844,-116.354092,43.664736,-116.354555,0.975,Stationary traffic on ID-55 from ID-44 Byp/S Eagle Rd (ID-55) to US-20/US-26/Chinden Blvd (ID-55) due to accident., S Eagle Rd,Eagle,Ada,ID,83616-6404,US,US/Mountain,KBOI,2021-06-18 12:57:00,84.0,84.0,19.0,26.98,10.0,VAR,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Crossing,2021.0,6.0,18.0,13.0,11.0,1.0,Afternoon
5523862,A-5565687,Source1,2,2021-08-28 06:12:00,2021-08-28 22:07:30,29.765593,-95.456023,29.747944,-95.456725,1.22,Stationary traffic on I-610 S from Post Oak Blvd exit [9B] to Westheimer Rd (FM-1093) exit [8D] due to accident.,I-610 S,Houston,Harris,TX,77027,US,US/Central,KMCJ,2021-08-28 05:53:00,81.0,81.0,79.0,29.87,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,True,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day,Give_Way,2021.0,8.0,28.0,6.0,12.0,0.0,Morning
6044938,A-6089874,Source1,2,2021-06-27 12:34:36,2021-06-27 13:36:30,41.577861,-87.669556,41.579334,-87.61380600000003,2.883,Stationary traffic on I-294 S - I-80 E - Tri State Tollway S from I-294/Tri State Tollway (I-294/I-80) to IL-394/Exit 160 (I-80) due to accident.,I-80 E,Hazel Crest,Cook,IL,60429,US,US/Central,KIGQ,2021-06-27 12:35:00,81.0,81.0,69.0,29.3,10.0,WSW,16.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,Junction,2021.0,6.0,27.0,12.0,34.0,36.0,Afternoon
5697706,A-5740544,Source1,2,2021-05-25 19:15:23,2021-05-25 21:17:36,25.924757,-80.16998199999998,25.926122,-80.17003299999998,0.094,Slow traffic from NE 162nd St to NE 164th St due to accident., NE 15th Ave,Miami,Miami-Dade,FL,33162,US,US/Eastern,KHWO,2021-05-25 18:53:00,80.0,80.0,52.0,30.17,10.0,E,14.0,0.0,Fair,False,False,True,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,Crossing,2021.0,5.0,25.0,19.0,15.0,23.0,Evening
7109916,A-7159261,Source1,2,2020-04-06 02:50:00,2020-04-06 03:44:44,32.779197,-117.070123,32.779197,-117.070123,0.0,At College Ave - Accident.,I-8 E,San Diego,San Diego,CA,92182,US,US/Pacific,KMYF,2020-04-06 02:53:00,54.0,54.0,90.0,29.47,10.0,SSE,9.0,0.12,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Junction,2020.0,4.0,6.0,2.0,50.0,0.0,Night
5654127,A-5696701,Source1,2,2021-12-04 11:49:00,2021-12-04 13:09:02,33.745503,-117.856942,33.746312,-117.856938,0.056,Incident on N STANDARD AVE near HOUSE 117 Drive with caution.,E 1st St,Santa Ana,Orange,CA,92701,US,US/Pacific,KSNA,2021-12-04 11:53:00,63.0,63.0,60.0,30.08,3.0,N,3.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,Traffic_Signal,2021.0,12.0,4.0,11.0,49.0,0.0,Morning
3766857,A-3795048,Source1,2,2022-12-10 05:26:00,2022-12-10 06:51:56,39.970874,-75.19305200000002,39.974198,-75.194041,0.236,Incident on I-76 WB near US-13 Drive with caution.,US-30 W,Philadelphia,Philadelphia,PA,19104,US,US/Eastern,KPHL,2022-12-10 05:54:00,31.0,25.0,54.0,30.32,10.0,NNE,6.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,Junction,2022.0,12.0,10.0,5.0,26.0,0.0,Night
