ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-4938320,Source1,2,27-09-2022 12:54,27-09-2022 20:26,33.872736,-117.698319,33.871305,-117.666623,1.821,Slow traffic on Riverside Fwy E - CA-91 E from Gypsum Canyon Rd (CA-91) to Green River Rd (CA-91) due to accident.,CA-91 E,Anaheim,Orange,CA,92808,US,US/Pacific,KAJO,27-09-2022 12:56,97,97,31,29.28,10,W,14,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6626901,Source1,2,31-10-2020 18:38,31-10-2020 20:37,32.148694,-110.940542,32.148708,-110.937666,0.168,Incident on E DREXEL RD near S JASMINE WAY Expect delays., S Jasmine Way,Tucson,Pima,AZ,85706-2656,US,US/Mountain,KTUS,31-10-2020 18:58,80,80,15,27.24,10,NW,9,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-4002523,Source1,4,08:30.0,13:02.0,33.755463,-117.853733,33.754383,-117.851326,0.157,Santa Ana Fwy S - I-5 S is closed from 17th St (I-5) to Grand Ave/Santa Ana Blvd (I-5) due to accident.,I-5 S,Santa Ana,Orange,CA,92701,US,US/Pacific,KSNA,11-09-2022 21:53,80,80,64,29.91,10,SW,3,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5920010,Source1,2,21-06-2021 16:13,21-06-2021 19:01,34.01326,-118.159386,34.010248,-118.159786,0.209,Slow traffic from Union Pacific Ave to I-5 N due to accident., S Atlantic Blvd,Los Angeles,Los Angeles,CA,90022-5016,US,US/Pacific,KCQT,21-06-2021 15:52,75,75,57,29.74,10,WSW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4777066,Source1,2,08-08-2022 17:31,08-08-2022 18:55,38.807871,-77.495491,38.813908,-77.480163,0.925,Incident on I-66 EB near MM 49 Drive with caution.,I-66,Manassas,Prince William,VA,20109,US,US/Eastern,KHEF,08-08-2022 17:18,88,88,75,29.77,10,W,5,0,Thunder in the Vicinity,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7766327,Source1,2,30-07-2019 09:11,30-07-2019 09:41,37.802329,-122.449729,37.80334,-122.45404,0.245,At Girard Rd/Marina Blvd - Accident.,Presidio Pkwy,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,30-07-2019 08:56,60,60,75,29.97,9,SW,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5814896,Source1,2,29-12-2021 15:54,29-12-2021 18:18,36.029105,-95.948926,36.02811,-95.948934,0.069,Incident on DELAWARE AVE near HOUSE 9411 Drive with caution., S Delaware Ave,Tulsa,Tulsa,OK,74137-5616,US,US/Central,KRVS,29-12-2021 15:53,58,58,62,29.06,10,CALM,0,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6247548,Source1,2,01-07-2021 19:31,01-07-2021 21:37,25.927299,-80.188217,25.928634,-80.18888,0.101,Slow traffic on FL-915 - FL-826 from NE 165th St to NE 5th Ave due to accident., NE 6th Ave,Miami,Miami-Dade,FL,33162-3646,US,US/Eastern,KHWO,01-07-2021 19:53,76,76,94,30,10,SSE,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4660177,Source1,2,04-04-2022 19:08,04-04-2022 21:27,28.421362,-81.403312,28.42053,-81.404766,0.105,Slow traffic on US-92 W - US-441 S - US-17 S from Satellite Blvd to Caroni Dr due to accident., W Taft Vineland Rd,Orlando,Orange,FL,32837,US,US/Eastern,KMCO,04-04-2022 18:53,77,77,54,29.83,10,ESE,14,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4342655,Source1,2,08-04-2022 15:55,14-09-2022 07:47,41.639782,-75.269784,41.648738,-75.276706,0.715,Incident on DUG RD near IRWIN POND TRL Drive with caution., Dug Rd,Honesdale,Wayne,PA,18431-4082,US,US/Eastern,KMSV,08-04-2022 15:56,56,56,36,28.14,10,W,8,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5540975,Source1,2,04-09-2021 22:43,05-09-2021 00:00,26.534442,-81.619637,26.532339,-81.615031,0.32,Incident on LYDIA ST near MEADOW RD Drive with caution., Lydia St,Lehigh Acres,Lee,FL,33974-6602,US,US/Eastern,KRSW,04-09-2021 22:53,80,80,81,29.94,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3742196,Source1,2,17-02-2022 16:24,17-02-2022 17:54,38.890823,-94.676304,38.904886,-94.684794,1.074,Construction on US-69 NB near I-435 Drive with caution.,US-69 N,Overland Park,Johnson,KS,66213,US,US/Central,KOJC,17-02-2022 16:53,21,8,44,29.02,10,NNW,14,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5473092,Source1,2,09:14.0,26:52.0,29.954038,-90.117962,29.954696,-90.11877,0.066,Incident on S CLAIBORNE AVE near HOUSE 7833 Drive with caution., S Claiborne Ave,New Orleans,Orleans,LA,70125-4014,US,US/Pacific,KAUD,03-12-2021 22:11,57,57,96,30.09,3,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-6845859,Source1,2,01-12-2020 13:41,02-12-2020 02:59,25.6867,-80.349846,25.687567,-80.350718,0.081,Slow traffic on FL-94 from SW 89th St to S Dade Expy N due to accident., SW 97th Ave,Miami,Miami-Dade,FL,33176,US,US/Eastern,KTMB,01-12-2020 13:53,64,64,56,30.1,10,N,14,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3994412,Source1,2,13-05-2022 11:50,13-05-2022 13:56,36.679302,-121.291609,36.683941,-121.296634,0.425,Accident at Hollister., Cienega Rd,Hollister,San Benito,CA,95023,US,US/Pacific,KCVH,13-05-2022 11:55,72,72,38,29.94,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7305136,Source1,2,08-12-2019 13:04,08-12-2019 13:56,34.11122,-118.18046,34.11122,-118.18046,0,At CA-110/Pasadena Fwy - Accident.,Marmion Way,Los Angeles,Los Angeles,CA,90042,US,US/Pacific,KCQT,08-12-2019 12:52,63,63,84,29.79,5,VAR,3,0.02,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5719657,Source1,2,17-03-2021 06:09,17-03-2021 08:22,42.941323,-78.766271,42.951897,-78.752136,1.022,Stationary traffic on I-90 E - New York State Thruway E from NY-33/Exit 51 (I-90) to Williams Toll Barrier (I-90) due to accident.,I-90 E,Buffalo,Erie,NY,14225,US,US/Eastern,KBUF,17-03-2021 05:54,36,36,75,29.29,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-4910905,Source1,2,24:00.0,37:12.0,33.911761,-118.177388,33.911325,-118.164524,0.738,Incident on I-105 EB near I-710 Drive with caution.,Glenn Anderson Fwy E,Paramount,Los Angeles,CA,90723,US,US/Pacific,KLGB,18-08-2022 03:53,68,68,78,29.86,10,NW,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4483389,Source1,2,06-04-2022 18:15,06-04-2022 20:26,39.928572,-75.057122,39.92817,-75.056097,0.061,NJ DOT - TOC South: Crash on NJ 70 eastbound CR 636/Cuthbert Blvd (Cherry Hill Twp) right shoulder closed use caution, Marlton Pike W,Cherry Hill,Camden,NJ,08002-3422,US,US/Eastern,KVAY,06-04-2022 17:54,52,52,89,29.79,5,NNE,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4483119,Source1,2,26-08-2022 13:45,26-08-2022 15:49,38.961862,-121.0842,38.961252,-121.082914,0.081,Incident on DRY CREEK RD near WINDSONG PL Expect delays.,Windsong Pl,Auburn,Placer,CA,95602,US,US/Pacific,KAUN,26-08-2022 13:35,90,90,26,28.35,10,VAR,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4596968,Source1,2,16-04-2022 08:15,16-04-2022 09:25,34.030965,-118.030988,34.031606,-118.022063,0.513,Stationary traffic on CA-60 E - Pomona Fwy E from I-605 N to Crossroads Pkwy exit [13] due to accident.,I-605 N,Whittier,Los Angeles,CA,90601,US,US/Pacific,KEMT,16-04-2022 07:53,59,59,72,29.97,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4800601,Source1,2,26-04-2022 23:32,27-04-2022 00:48,33.994604,-81.087344,33.996211,-81.087972,0.117,Incident on CHINA ST near DOUBLE BRANCH RD Drive with caution., Double Branch Rd,West Columbia,Lexington,SC,29169-5815,US,US/Eastern,KCAE,26-04-2022 23:56,69,69,58,29.83,10,NNW,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5542684,Source1,2,22-10-2021 17:01,22-10-2021 18:45,30.8412087,-83.32927108,30.8475087,-83.33149108,0.455,Incident on I-75 NB near ST AUGUSTINE RD Road closed. Take alternate route.,I-75,Valdosta,Lowndes,GA,31601,US,US/Eastern,KVLD,22-10-2021 16:53,83,83,56,29.73,10,CALM,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4094005,Source1,2,16-01-2023 01:28,16-01-2023 02:48,34.037392,-118.037603,34.037511,-118.038281,0.04,Incident on CA-60 WB near DURFEE AVE Drive with caution.,CA-60 W,South El Monte,Los Angeles,CA,91733,US,US/Pacific,KEMT,16-01-2023 01:43,51,51,96,29.61,2,E,12,0.11,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-6577337,Source1,2,15-10-2020 13:21,16-10-2020 06:29,33.423188,-111.926369,33.422035,-111.925744,0.087,Slow traffic from E 6th St to S Athletes Pl due to accident., S Rural Rd,Tempe,Maricopa,AZ,85281,US,US/Mountain,KPHX,15-10-2020 12:51,90,90,20,28.75,10,CALM,0,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6382046,Source1,2,05-01-2021 03:15,05-01-2021 05:50,38.97544,-76.896349,38.990852,-76.886754,1.183,Slow traffic on MD-295 N from Riverdale Rd (MD-295) to I-495/I-95 (MD-295) due to accident.,Baltimore Washington Pkwy N,Lanham,Prince George's,MD,20706,US,US/Eastern,KCGS,05-01-2021 03:15,37,37,91,29.88,10,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4006025,Source1,2,06:30.0,33:03.0,42.286184,-85.13253,42.265252,-85.183899,2.998,Stationary traffic on I-94 W - Detective LaVern S. Brann Memorial Hwy from I-94 Bus (Battle Creek) (East) (Overpass) (I-94) to Capital Ave/Exit 97 (I-94) due to accident.,I-94 W,Battle Creek,Calhoun,MI,49014,US,US/Eastern,KBTL,18-11-2022 14:53,27,14,85,29.04,0.5,W,17,0,Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5019553,Source1,2,22-07-2022 08:13,22-07-2022 09:46,33.462591,-112.202765,33.462732,-112.18277,1.153,Slow traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Hwy from 67th Ave/Exit 137 (I-10) to 59th Ave/Exit 138 (I-10) due to accident.,I-10 E,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,22-07-2022 07:58,94,94,26,28.63,10,WSW,8,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4004595,Source1,2,54:18.0,14:18.0,28.341625,-81.482869,28.346307,-81.486941,0.407,Slow traffic on FL-535 from W Osceola Pkwy (CR-535) to FL-536/World Center Dr (CR-535) due to accident., Vineland Rd,Kissimmee,Osceola,FL,34746,US,US/Eastern,KISM,21-04-2022 14:56,79,79,47,30.2,10,ESE,20,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6951563,Source1,2,21-11-2020 07:46,21-11-2020 09:24,32.178051,-110.917631,32.178051,-110.917782,0.009,Incident on E AJO WAY near S PALO VERDE RD Expect delays.,E Ajo Way,Tucson,Pima,AZ,85713,US,US/Mountain,KTUS,21-11-2020 07:58,66,66,46,27.35,10,SSE,6,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-4658244,Source1,4,15-11-2022 16:55,15-11-2022 19:08,40.539628,-79.06682,40.540944,-79.11122,2.333,Crash on PA 56 both directions between SR 0954 SH and ROUNDTOP RD. All lanes closed., Park Dr,Homer City,Indiana,PA,15748,US,US/Eastern,KIDI,15-11-2022 16:55,34,24,93,28.65,6,S,16,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6501890,Source1,2,12-01-2021 23:26,13-01-2021 01:06,40.682863,-73.647741,40.682533,-73.662729,0.786,Incident on SOUTHERN STATE PKWY WB near EAGLE AVE Left lane blocked.,Southern State Pkwy W,West Hempstead,Nassau,NY,11552,US,US/Eastern,KJFK,12-01-2021 23:51,33,33,70,30.08,10,N,3,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5740118,Source1,2,09:12.0,09:29.0,45.85572124,-95.42420983,45.84878124,-95.40420983,1.075,Accident on MN-27/Exit 100 (I-94) from MN-29/Exit 103 (I-94) to I-94 E - US-52 E - MN-27 E.,I-94 E,Alexandria,Douglas,MN,56308,US,US/Central,KAXN,04-12-2021 21:09,25,14,96,28.6,2,SE,12,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5499531,Source1,2,16:19.0,47:24.0,25.911992,-80.238102,25.91194,-80.240116,0.125,Incident on NW 151ST ST near HOUSE 2338 Drive with caution., NW 151st St,Opa Locka,Miami-Dade,FL,33054,US,US/Eastern,KOPF,06-10-2021 15:53,87,87,59,29.99,10,SE,12,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5000799,Source1,2,04-05-2022 14:04,04-05-2022 20:51,40.84589124,-73.92609,40.85197124,-73.92109,0.495,Incident on I-87 near I-87 Drive with caution.,Major Deegan Expy,Bronx,Bronx,NY,10452,US,US/Eastern,KLGA,04-05-2022 14:02,54,54,86,29.94,10,E,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4387839,Source1,2,39:00.0,46:25.0,39.961992,-75.18246,39.970874,-75.193052,0.831,Crash on I-76 westbound between Exit 344: I-676-US30 EAST - CENTRAL PHILA and Exit 342: US 13/US 30 WEST - GIRARD AVE/PHILA ZOO. There is a lane restriction.,I-76 W,Philadelphia,Philadelphia,PA,19104,US,US/Eastern,KPHL,12-02-2022 15:54,59,59,31,29.99,10,NW,14,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3938262,Source1,2,02-05-2022 08:58,02-05-2022 10:21,33.701238,-78.934413,33.706818,-78.920634,0.881,Stationary traffic on US-17 N from SC-707/Socastee Blvd/Phillis Blvd (US-17) to US-501 (US-17) due to accident., US-17-Byp S,Myrtle Beach,Horry,SC,29577-6661,US,US/Eastern,KMYR,02-05-2022 08:56,75,75,73,30.07,10,SW,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4079536,Source1,2,03-02-2022 10:01,03-02-2022 12:02,32.65912414,-96.72287106,32.66315414,-96.72349106,0.281,Accident from exit [276B] to I-20 E.,I-45,Dallas,Dallas,TX,75241,US,US/Central,KRBD,03-02-2022 09:53,22,9,85,29.45,6,NNW,15,0,N/A Precipitation,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6135575,Source1,2,06-05-2021 04:35,06-05-2021 17:58,27.465577,-82.587629,27.462375,-82.587321,0.222,Stationary traffic on FL-684 from 39th Ave W to 20th St W due to accident., 26th St W,Bradenton,Manatee,FL,34205-3511,US,US/Eastern,KSRQ,06-05-2021 04:50,75,75,100,29.97,6,CALM,0,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-6918185,Source1,2,18-12-2020 01:25,18-12-2020 02:56,35.534366,-120.523828,35.534346,-120.526168,0.132,Incident on CA-41 near LA PANZA RD Drive with caution.,CA-41,Paso Robles,San Luis Obispo,CA,93446,US,US/Pacific,KPRB,18-12-2020 01:53,32,26,88,29.29,10,E,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-5108104,Source1,2,13-05-2022 07:19,13-05-2022 09:25,40.742698,-74.146638,40.75053,-74.182562,1.957,Stationary traffic on I-280 W from Newark Tpke/Exit 17A (I-280) to Clifton Ave/Exit 14 (I-280) due to accident.,I-280 W,Harrison,Hudson,NJ,7029,US,US/Eastern,KEWR,13-05-2022 06:51,62,62,90,30.26,10,N,7,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4673462,Source1,2,20-07-2022 05:12,20-07-2022 06:30,36.581014,-119.313988,36.58091,-119.305052,0.496,Incident on HUNTSMAN AVE near S HILLS VALLEY RD Drive with caution., Jacobs Rd,Dinuba,Fresno,CA,93618-9205,US,US/Pacific,KVIS,20-07-2022 04:56,68,68,68,29.65,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-5204041,Source1,2,14-01-2023 16:20,14-01-2023 18:20,47.317689,-122.587257,47.330338,-122.598869,1.029,Incident on WA-16 WB near PIONEER WAY Expect long delays.,State Route 16 NW,Gig Harbor,Pierce,WA,98335,US,US/Pacific,KTIW,14-01-2023 15:53,53,53,69,28.97,10,N,8,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6042258,Source1,2,01-07-2021 11:30,01-07-2021 12:12,32.79610991,-80.77415585,32.75374991,-80.82577585,4.19,Stationary traffic on I-95 S from SC-63/Sniders Hwy/Exit 53 (I-95) to US-21/Low Country Hwy (I-95) due to accident.,I-95,Walterboro,Colleton,SC,29488,US,US/Eastern,KRBW,01-07-2021 11:35,84,84,66,29.98,10,SSW,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5255633,Source1,2,03-12-2022 00:10,03-12-2022 00:49,33.72218,-84.939229,33.724525,-84.911539,1.599,Stationary traffic on I-20 E - GA-402 E from GA-113/Exit 19 (I-20) to Liberty Rd/Exit 26 (I-20) due to accident.,Carrollton Villa Rica Hwy,Villa Rica,Carroll,GA,30180,US,US/Eastern,KPUJ,03-12-2022 00:15,50,50,82,28.95,7,CALM,0,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4246787,Source1,2,32:00.0,41:57.0,39.983734,-75.208141,39.986722,-75.20788,0.207,Crash on I-76 westbound at Exit 341: MONTGOMERY DR/WEST RIVER DRIVE. There is a lane restriction.,I-76 W,Philadelphia,Philadelphia,PA,19131,US,US/Eastern,KPHL,10-02-2023 14:54,57,57,34,29.98,10,WNW,23,0,Partly Cloudy / Windy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-7130336,Source1,2,23-03-2020 04:37,23-03-2020 05:57,39.43903,-76.29694,39.43903,-76.29694,0,At Abingdon Rd/Otter Point Rd - Accident.,Pulaski Hwy,Edgewood,Harford,MD,21040,US,US/Eastern,KAPG,23-03-2020 04:33,37,30,93,30.4,9,E,10,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-4503929,Source1,2,40:22.0,57:22.0,34.734778,-81.89042,34.741796,-81.890254,0.485,Incident on OLD HILLS BRIDGE RD near MARSHALL TUCKER RD Expect delays., Old Hills Bridge Rd,Enoree,Spartanburg,SC,29335-2407,US,US/Eastern,KLUX,23-02-2022 06:35,59,59,94,29.44,10,SSW,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-5853900,Source1,2,04-08-2021 17:42,04-08-2021 19:47,25.72655,-80.415497,25.729146,-80.417684,0.225,Slow traffic from SW 47th St to SW 138th Ave due to accident., SW 137th Ave,Miami,Miami-Dade,FL,33175,US,US/Eastern,KTMB,04-08-2021 17:53,84,84,69,30.01,10,WNW,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-5515202,Source1,2,04-12-2021 21:32,05-12-2021 03:01,45.008425,-93.203434,45.015275,-93.187363,0.917,Incident on I-35W near BRIDGE OVER MISSISSIPPI RIV Drive with caution.,I-35W N,Saint Paul,Ramsey,MN,55113,US,US/Central,KSTP,04-12-2021 21:37,30,23,85,29.47,1,SSE,7,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4072995,Source1,2,34:00.0,39:00.0,41.496739,-94.753313,41.496806,-94.688953,3.331,Stationary traffic on I-80 E - US-6 E from IA-148/Exit 70 (I-80) to CR-G30/Exit 75 (I-80) due to accident.,I-80 E,Anita,Cass,IA,50020,US,US/Central,KAIO,10-09-2022 12:35,55,55,100,28.88,4,NNE,10,0,Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-6436956,Source1,2,05-01-2021 17:02,05-01-2021 18:17,30.334056,-81.664735,30.333816,-81.663585,0.071,Incident on US-17 near UNION AVE Drive with caution., Union St W,Jacksonville,Duval,FL,32202-4718,US,US/Eastern,KNIP,05-01-2021 16:53,66,66,33,29.97,10,NW,12,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-6280347,Source1,2,45:00.0,07:30.0,28.493741,-81.461027,28.495145,-81.458839,0.165,Slow traffic on FL-435 from Florida's Turnpike N to Monterey Dr due to accident., Conroy Windermere Rd,Orlando,Orange,FL,32835-3528,US,US/Eastern,KORL,20-09-2021 12:53,87,87,65,29.92,10,WSW,7,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-4748383,Source1,2,29-01-2023 18:58,29-01-2023 20:13,38.830827,-77.197952,38.830901,-77.198347,0.022,Incident on LITTLE RIVER TPK near LITTLE RIVER TPK Drive with caution., Little River Tpke,Annandale,Fairfax,VA,22003,US,US/Eastern,KDAA,29-01-2023 18:55,46,46,82,30.09,10,CALM,0,0,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
